"icd_code","icd_version","long_title","category","matched_by","review_flag"
"I63512",10,"Cerebral infarction due to unspecified occlusion or stenosis of left middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63513",10,"Cerebral infarction due to unspecified occlusion or stenosis of bilateral middle cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I63519",10,"Cerebral infarction due to unspecified occlusion or stenosis of unspecified middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6352",10,"Cerebral infarction due to unspecified occlusion or stenosis of anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63521",10,"Cerebral infarction due to unspecified occlusion or stenosis of right anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63522",10,"Cerebral infarction due to unspecified occlusion or stenosis of left anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63523",10,"Cerebral infarction due to unspecified occlusion or stenosis of bilateral anterior cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I63529",10,"Cerebral infarction due to unspecified occlusion or stenosis of unspecified anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6353",10,"Cerebral infarction due to unspecified occlusion or stenosis of posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63531",10,"Cerebral infarction due to unspecified occlusion or stenosis of right posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63532",10,"Cerebral infarction due to unspecified occlusion or stenosis of left posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63533",10,"Cerebral infarction due to unspecified occlusion or stenosis of bilateral posterior cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I63539",10,"Cerebral infarction due to unspecified occlusion or stenosis of unspecified posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6354",10,"Cerebral infarction due to unspecified occlusion or stenosis of cerebellar artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63541",10,"Cerebral infarction due to unspecified occlusion or stenosis of right cerebellar artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63542",10,"Cerebral infarction due to unspecified occlusion or stenosis of left cerebellar artery","Stroke / cerebrovascular disease","title+code",FALSE
"I63543",10,"Cerebral infarction due to unspecified occlusion or stenosis of bilateral cerebellar arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I63549",10,"Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebellar artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6359",10,"Cerebral infarction due to unspecified occlusion or stenosis of other cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I636",10,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic","Stroke / cerebrovascular disease","title+code",FALSE
"I638",10,"Other cerebral infarction","Stroke / cerebrovascular disease","title+code",FALSE
"I6381",10,"Other cerebral infarction due to occlusion or stenosis of small artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6389",10,"Other cerebral infarction","Stroke / cerebrovascular disease","title+code",FALSE
"I639",10,"Cerebral infarction, unspecified","Stroke / cerebrovascular disease","title+code",FALSE
"I65",10,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction","Stroke / cerebrovascular disease","title+code",FALSE
"I650",10,"Occlusion and stenosis of vertebral artery","Stroke / cerebrovascular disease","code",FALSE
"I6501",10,"Occlusion and stenosis of right vertebral artery","Stroke / cerebrovascular disease","code",FALSE
"I6502",10,"Occlusion and stenosis of left vertebral artery","Stroke / cerebrovascular disease","code",FALSE
"I6503",10,"Occlusion and stenosis of bilateral vertebral arteries","Stroke / cerebrovascular disease","code",FALSE
"I6509",10,"Occlusion and stenosis of unspecified vertebral artery","Stroke / cerebrovascular disease","code",FALSE
"I651",10,"Occlusion and stenosis of basilar artery","Stroke / cerebrovascular disease","code",FALSE
"I652",10,"Occlusion and stenosis of carotid artery","Stroke / cerebrovascular disease","code",FALSE
"I6521",10,"Occlusion and stenosis of right carotid artery","Stroke / cerebrovascular disease","code",FALSE
"I6522",10,"Occlusion and stenosis of left carotid artery","Stroke / cerebrovascular disease","code",FALSE
"I6523",10,"Occlusion and stenosis of bilateral carotid arteries","Stroke / cerebrovascular disease","code",FALSE
"I6529",10,"Occlusion and stenosis of unspecified carotid artery","Stroke / cerebrovascular disease","code",FALSE
"I658",10,"Occlusion and stenosis of other precerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I659",10,"Occlusion and stenosis of unspecified precerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I66",10,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction","Stroke / cerebrovascular disease","title+code",FALSE
"I660",10,"Occlusion and stenosis of middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6601",10,"Occlusion and stenosis of right middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6602",10,"Occlusion and stenosis of left middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6603",10,"Occlusion and stenosis of bilateral middle cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I6609",10,"Occlusion and stenosis of unspecified middle cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I661",10,"Occlusion and stenosis of anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6611",10,"Occlusion and stenosis of right anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6612",10,"Occlusion and stenosis of left anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6613",10,"Occlusion and stenosis of bilateral anterior cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I6619",10,"Occlusion and stenosis of unspecified anterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I662",10,"Occlusion and stenosis of posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6621",10,"Occlusion and stenosis of right posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6622",10,"Occlusion and stenosis of left posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I6623",10,"Occlusion and stenosis of bilateral posterior cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I6629",10,"Occlusion and stenosis of unspecified posterior cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I663",10,"Occlusion and stenosis of cerebellar arteries","Stroke / cerebrovascular disease","code",FALSE
"I668",10,"Occlusion and stenosis of other cerebral arteries","Stroke / cerebrovascular disease","title+code",FALSE
"I669",10,"Occlusion and stenosis of unspecified cerebral artery","Stroke / cerebrovascular disease","title+code",FALSE
"I67",10,"Other cerebrovascular diseases","Stroke / cerebrovascular disease","title+code",FALSE
"I670",10,"Dissection of cerebral arteries, nonruptured","Stroke / cerebrovascular disease","code",FALSE
"I671",10,"Cerebral aneurysm, nonruptured","Stroke / cerebrovascular disease","code",FALSE
"I672",10,"Cerebral atherosclerosis","Stroke / cerebrovascular disease","code",FALSE
