"icd_code","icd_version","long_title","n_categories","categories","any_review_flag"
"T42",10,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",3,"Dementia / Alzheimer / neurodegenerative | Other substance use / drug intoxication | Status epilepticus / epilepsy / seizure",FALSE
"I97810",10,"Intraoperative cerebrovascular infarction during cardiac surgery",1,"Stroke / cerebrovascular disease",FALSE
"I97811",10,"Intraoperative cerebrovascular infarction during other surgery",1,"Stroke / cerebrovascular disease",FALSE
"I9782",10,"Postprocedural cerebrovascular infarction",1,"Stroke / cerebrovascular disease",FALSE
"I97820",10,"Postprocedural cerebrovascular infarction following cardiac surgery",1,"Stroke / cerebrovascular disease",FALSE
"I97821",10,"Postprocedural cerebrovascular infarction following other surgery",1,"Stroke / cerebrovascular disease",FALSE
"K292",10,"Alcoholic gastritis",1,"Alcohol use / intoxication / withdrawal",FALSE
"K2920",10,"Alcoholic gastritis without bleeding",1,"Alcohol use / intoxication / withdrawal",FALSE
"K2921",10,"Alcoholic gastritis with bleeding",1,"Alcohol use / intoxication / withdrawal",FALSE
"K70",10,"Alcoholic liver disease",1,"Alcohol use / intoxication / withdrawal",FALSE
"K700",10,"Alcoholic fatty liver",1,"Alcohol use / intoxication / withdrawal",FALSE
"K701",10,"Alcoholic hepatitis",1,"Alcohol use / intoxication / withdrawal",FALSE
"K7010",10,"Alcoholic hepatitis without ascites",1,"Alcohol use / intoxication / withdrawal",FALSE
"K7011",10,"Alcoholic hepatitis with ascites",1,"Alcohol use / intoxication / withdrawal",FALSE
"K702",10,"Alcoholic fibrosis and sclerosis of liver",1,"Alcohol use / intoxication / withdrawal",FALSE
"K703",10,"Alcoholic cirrhosis of liver",1,"Alcohol use / intoxication / withdrawal",FALSE
"K7030",10,"Alcoholic cirrhosis of liver without ascites",1,"Alcohol use / intoxication / withdrawal",FALSE
"K7031",10,"Alcoholic cirrhosis of liver with ascites",1,"Alcohol use / intoxication / withdrawal",FALSE
"K709",10,"Alcoholic liver disease, unspecified",1,"Alcohol use / intoxication / withdrawal",FALSE
"K72",10,"Hepatic failure, not elsewhere classified",1,"Hepatic encephalopathy / failure",FALSE
"K720",10,"Acute and subacute hepatic failure",1,"Hepatic encephalopathy / failure",FALSE
"K7200",10,"Acute and subacute hepatic failure without coma",1,"Hepatic encephalopathy / failure",FALSE
"K7201",10,"Acute and subacute hepatic failure with coma",1,"Hepatic encephalopathy / failure",FALSE
"K721",10,"Chronic hepatic failure",1,"Hepatic encephalopathy / failure",FALSE
"K7210",10,"Chronic hepatic failure without coma",1,"Hepatic encephalopathy / failure",FALSE
"K7211",10,"Chronic hepatic failure with coma",1,"Hepatic encephalopathy / failure",FALSE
"K729",10,"Hepatic failure, unspecified",1,"Hepatic encephalopathy / failure",FALSE
"K7290",10,"Hepatic failure, unspecified without coma",1,"Hepatic encephalopathy / failure",FALSE
"K7291",10,"Hepatic failure, unspecified with coma",1,"Hepatic encephalopathy / failure",FALSE
"K7581",10,"Nonalcoholic steatohepatitis (NASH)",1,"Alcohol use / intoxication / withdrawal",FALSE
"K7682",10,"Hepatic encephalopathy",1,"Hepatic encephalopathy / failure",FALSE
"K9182",10,"Postprocedural hepatic failure",1,"Hepatic encephalopathy / failure",FALSE
"P0413",10,"Newborn affected by maternal use of anticonvulsants",1,"Status epilepticus / epilepsy / seizure",FALSE
"P103",10,"Subarachnoid hemorrhage due to birth injury",1,"Stroke / cerebrovascular disease",FALSE
"P52",10,"Intracranial nontraumatic hemorrhage of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P520",10,"Intraventricular (nontraumatic) hemorrhage, grade 1, of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P521",10,"Intraventricular (nontraumatic) hemorrhage, grade 2, of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P522",10,"Intraventricular (nontraumatic) hemorrhage, grade 3 and grade 4, of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P5221",10,"Intraventricular (nontraumatic) hemorrhage, grade 3, of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P5222",10,"Intraventricular (nontraumatic) hemorrhage, grade 4, of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P523",10,"Unspecified intraventricular (nontraumatic) hemorrhage of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P524",10,"Intracerebral (nontraumatic) hemorrhage of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P525",10,"Subarachnoid (nontraumatic) hemorrhage of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P526",10,"Cerebellar (nontraumatic) and posterior fossa hemorrhage of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P528",10,"Other intracranial (nontraumatic) hemorrhages of newborn",1,"Stroke / cerebrovascular disease",FALSE
"P529",10,"Intracranial (nontraumatic) hemorrhage of newborn, unspecified",1,"Stroke / cerebrovascular disease",FALSE
"P746",10,"Transitory hyperammonemia of newborn",1,"Metabolic / toxic / other encephalopathy",FALSE
"P90",10,"Convulsions of newborn",1,"Status epilepticus / epilepsy / seizure",FALSE
"P910",10,"Neonatal cerebral ischemia",1,"Stroke / cerebrovascular disease",FALSE
"P91819",10,"Neonatal encephalopathy, unspecified",1,"Metabolic / toxic / other encephalopathy",FALSE
"P9182",10,"Neonatal cerebral infarction",1,"Stroke / cerebrovascular disease",FALSE
"P91821",10,"Neonatal cerebral infarction, right side of brain",1,"Stroke / cerebrovascular disease",FALSE
"P91822",10,"Neonatal cerebral infarction, left side of brain",1,"Stroke / cerebrovascular disease",FALSE
"P91823",10,"Neonatal cerebral infarction, bilateral",1,"Stroke / cerebrovascular disease",FALSE
"P91829",10,"Neonatal cerebral infarction, unspecified side",1,"Stroke / cerebrovascular disease",FALSE
"R56",10,"Convulsions, not elsewhere classified",1,"Status epilepticus / epilepsy / seizure",FALSE
"R560",10,"Febrile convulsions",1,"Status epilepticus / epilepsy / seizure",FALSE
"R5600",10,"Simple febrile convulsions",1,"Status epilepticus / epilepsy / seizure",FALSE
"R5601",10,"Complex febrile convulsions",1,"Status epilepticus / epilepsy / seizure",FALSE
"R561",10,"Post traumatic seizures",1,"Status epilepticus / epilepsy / seizure",FALSE
"R569",10,"Unspecified convulsions",1,"Status epilepticus / epilepsy / seizure",FALSE
"S06",10,"Intracranial injury",1,"Traumatic brain injury",FALSE
"S060",10,"Concussion",1,"Traumatic brain injury",FALSE
"S060X",10,"Concussion",1,"Traumatic brain injury",FALSE
"S060X0",10,"Concussion without loss of consciousness",1,"Traumatic brain injury",FALSE
"S060X0A",10,"Concussion without loss of consciousness, initial encounter",1,"Traumatic brain injury",FALSE
"S060X0D",10,"Concussion without loss of consciousness, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X0S",10,"Concussion without loss of consciousness, sequela",1,"Traumatic brain injury",TRUE
"S060X1",10,"Concussion with loss of consciousness of 30 minutes or less",1,"Traumatic brain injury",FALSE
"S060X1A",10,"Concussion with loss of consciousness of 30 minutes or less, initial encounter",1,"Traumatic brain injury",FALSE
"S060X1D",10,"Concussion with loss of consciousness of 30 minutes or less, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X1S",10,"Concussion with loss of consciousness of 30 minutes or less, sequela",1,"Traumatic brain injury",TRUE
"S060X2",10,"Concussion with loss of consciousness of 31 minutes to 59 minutes",1,"Traumatic brain injury",FALSE
"S060X2A",10,"Concussion with loss of consciousness of 31 minutes to 59 minutes, initial encounter",1,"Traumatic brain injury",FALSE
"S060X2D",10,"Concussion with loss of consciousness of 31 minutes to 59 minutes, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X2S",10,"Concussion with loss of consciousness of 31 minutes to 59 minutes, sequela",1,"Traumatic brain injury",TRUE
"S060X3",10,"Concussion with loss of consciousness of 1 hour to 5 hours 59 minutes",1,"Traumatic brain injury",FALSE
"S060X3A",10,"Concussion with loss of consciousness of 1 hour to 5 hours 59 minutes, initial encounter",1,"Traumatic brain injury",FALSE
"S060X3D",10,"Concussion with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X3S",10,"Concussion with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",1,"Traumatic brain injury",TRUE
"S060X4",10,"Concussion with loss of consciousness of 6 hours to 24 hours",1,"Traumatic brain injury",FALSE
"S060X4A",10,"Concussion with loss of consciousness of 6 hours to 24 hours, initial encounter",1,"Traumatic brain injury",FALSE
"S060X4D",10,"Concussion with loss of consciousness of 6 hours to 24 hours, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X4S",10,"Concussion with loss of consciousness of 6 hours to 24 hours, sequela",1,"Traumatic brain injury",TRUE
"S060X5",10,"Concussion with loss of consciousness greater than 24 hours with return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"S060X5A",10,"Concussion with loss of consciousness greater than 24 hours with return to pre-existing conscious level, initial encounter",1,"Traumatic brain injury",FALSE
"S060X5D",10,"Concussion with loss of consciousness greater than 24 hours with return to pre-existing conscious level, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X5S",10,"Concussion with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",1,"Traumatic brain injury",TRUE
"S060X6",10,"Concussion with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving",1,"Traumatic brain injury",FALSE
"S060X6A",10,"Concussion with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",1,"Traumatic brain injury",FALSE
"S060X6D",10,"Concussion with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X6S",10,"Concussion with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, sequela",1,"Traumatic brain injury",TRUE
"S060X7",10,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness",1,"Traumatic brain injury",FALSE
"S060X7A",10,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",1,"Traumatic brain injury",FALSE
"S060X7D",10,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X7S",10,"Concussion with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, sequela",1,"Traumatic brain injury",TRUE
"S060X8",10,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness",1,"Traumatic brain injury",FALSE
"S060X8A",10,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",1,"Traumatic brain injury",FALSE
"S060X8D",10,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X8S",10,"Concussion with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, sequela",1,"Traumatic brain injury",TRUE
"S060X9",10,"Concussion with loss of consciousness of unspecified duration",1,"Traumatic brain injury",FALSE
"S060X9A",10,"Concussion with loss of consciousness of unspecified duration, initial encounter",1,"Traumatic brain injury",FALSE
"S060X9D",10,"Concussion with loss of consciousness of unspecified duration, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060X9S",10,"Concussion with loss of consciousness of unspecified duration, sequela",1,"Traumatic brain injury",TRUE
"S060XA",10,"Concussion with loss of consciousness status unknown",1,"Traumatic brain injury",FALSE
"S060XAA",10,"Concussion with loss of consciousness status unknown, initial encounter",1,"Traumatic brain injury",FALSE
"S060XAD",10,"Concussion with loss of consciousness status unknown, subsequent encounter",1,"Traumatic brain injury",FALSE
"S060XAS",10,"Concussion with loss of consciousness status unknown, sequela",1,"Traumatic brain injury",TRUE
"S061",10,"Traumatic cerebral edema",1,"Traumatic brain injury",FALSE
"S061X",10,"Traumatic cerebral edema",1,"Traumatic brain injury",FALSE
"S061X0",10,"Traumatic cerebral edema without loss of consciousness",1,"Traumatic brain injury",FALSE
"S061X0A",10,"Traumatic cerebral edema without loss of consciousness, initial encounter",1,"Traumatic brain injury",FALSE
"S061X0D",10,"Traumatic cerebral edema without loss of consciousness, subsequent encounter",1,"Traumatic brain injury",FALSE
"S061X0S",10,"Traumatic cerebral edema without loss of consciousness, sequela",1,"Traumatic brain injury",TRUE
"S061X1",10,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less",1,"Traumatic brain injury",FALSE
"S061X1A",10,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, initial encounter",1,"Traumatic brain injury",FALSE
